"N° Certificado","Laboratorio","Nombre Comercial","Forma Farmacéutica","Presentación","Precio Venta al Público","Genérico","Detalle"," (uso exclusivamente hospitalario - muestra médica - no venta al público)"," (muestra médica - no venta al público)"," (uso exclusivamente hospitalario - muestra médica)"," (uso exclusivamente hospitalario - no venta al público)"," (uso exclusivamente hospitalario)"," (muestra médica)"," (no venta al público)","GTIN","Genérico[IFA,Cantidad,Unidad]"
"55180","BALIARDA SOCIEDAD ANONIMA","LEVECOM 1000","GRANULADO","30 SOBRE por 1000 MG de LEVETIRACETAM","$6,355.20","","","","","","","","07795338017808","LEVETIRACETAM 1000 MG ","[['LEVETIRACETAM', '1000', 'MG']]"
"55180","BALIARDA SOCIEDAD ANONIMA","LEVECOM","SOLUCION ORAL","1 FRASCO por 300 ML ","$6,694.49","","","","","","","","07795338018546","LEVETIRACETAM 100 MG / ML ","[['LEVETIRACETAM', '100', 'MG / ML']]"
"53276","BALIARDA SOCIEDAD ANONIMA","BIATRIX 200","COMPRIMIDO RECUBIERTO RANURADO"," BLISTER por 60 UNIDADES ","$7,135.50","","","","","","","","07795338019833","QUETIAPINA 200 MG ","[['QUETIAPINA', '200', 'MG']]"
"57108","BALIARDA SOCIEDAD ANONIMA","COMIL 200","COMPRIMIDO RECUBIERTO"," BLISTER por 30 UNIDADES ","$7,838.43","","","","","","","","07795338019963","LACOSAMIDA 200 MG ","[['LACOSAMIDA', '200', 'MG']]"
"53689","BALIARDA SOCIEDAD ANONIMA","NULIPAR LP 3 MG","COMPRIMIDO DE LIBERACIÓN PROLONGADA"," BLISTER por 30 UNIDADES ","$8,087.70","","","","","","","","07795338018249","PRAMIPEXOL DICLORHIDRATO MONOHIDRATADO 3 MG ","[['PRAMIPEXOL DICLORHIDRATO MONOHIDRATADO', '3', 'MG']]"
"55180","BALIARDA SOCIEDAD ANONIMA","LEVECOM 1000","COMPRIMIDO RECUBIERTO"," BLISTER por 60 UNIDADES ","$8,668.70","","","","","","","","07795338013275","LEVETIRACETAM 1000 MG ","[['LEVETIRACETAM', '1000', 'MG']]"
"53276","BALIARDA SOCIEDAD ANONIMA","BIATRIX XR 400","COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA"," BLISTER por 30 UNIDADES ","$9,359.51","","","","","","","","07795338016818","QUETIAPINA 400 MG ","[['QUETIAPINA', '400', 'MG']]"
"43863","BALIARDA SOCIEDAD ANONIMA","BALIARTRIN 750","COMPRIMIDO RECUBIERTO"," BLISTER por 30 UNIDADES ","","","","","","","","","","GLUCOSAMINA SULFATO 750 MG ","[['GLUCOSAMINA SULFATO', '750', 'MG']]"
"43863","BALIARDA SOCIEDAD ANONIMA","BALIARTRIN","GRANULADO"," SOBRE por 20 UNIDADES ","","","","","","","","","","GLUCOSAMINA SULFATO (COMO GLUCOSAMINA SULFATO POLICRISTALINA) 1500 MG ","[['GLUCOSAMINA SULFATO (COMO GLUCOSAMINA SULFATO POLICRISTALINA)', '1500', 'MG']]"
"50887","BALIARDA SOCIEDAD ANONIMA","BALIARTRIN DUO","GRANULADO"," SOBRE por 15 UNIDADES ","","","","","","","","","","GLUCOSAMINA SULFATO (COMO GLUCOSAMINA SULFATO POLICRISTALINA) 1500 MG + CONDROITIN SULFATO SODICO 12...","[['GLUCOSAMINA SULFATO (COMO GLUCOSAMINA SULFATO POLICRISTALINA)', '1500', 'MG'], ['CONDROITIN SULFATO SODICO', '1200', 'MG']]"
"49757","BAUSCH & LOMB ARGENTINA S R L","PANOPTIC LAGRIMAS","SOLUCION OFTALMICA","1 FRASCO por 10 ML ","$45.85","","","","","","","","","ALCOHOL POLIVINILICO 0.5 G + POVIDONA 0.6 G ","[['ALCOHOL POLIVINILICO', '0.5', 'G'], ['POVIDONA', '0.6', 'G']]"
"48921","BAUSCH & LOMB ARGENTINA S R L","SENSU","SOLUCION OFTALMICA","1 FRASCO GOTERO por 5 ML ","$46.57","","","","","","","","07798069050250","TROPICAMIDA 0.5 G + FENILEFRINA CLORHIDRATO 5 G ","[['TROPICAMIDA', '0.5', 'G'], ['FENILEFRINA CLORHIDRATO', '5', 'G']]"
"47654","BAUSCH & LOMB ARGENTINA S R L","DEXAMYTREX","POMADA  OFTALMICA","1 TUBO por 3 G ","$48.93","","","","","","","","07798069050045","DEXAMETASONA FOSFATO SODICO 0.3 MG + GENTAMICINA SULFATO 5 MG ","[['DEXAMETASONA FOSFATO SODICO', '0.3', 'MG'], ['GENTAMICINA SULFATO', '5', 'MG']]"
"55861","BAUSCH & LOMB ARGENTINA S R L","PANOPTIC NF FRESH","SOLUCION OFTALMICA","1 FRASCO por 10 ML ","$55.23","","","","","","","","07798069050724","NAFAZOLINA CLORHIDRATO 12 MG / 100 ML ","[['NAFAZOLINA CLORHIDRATO', '12', 'MG / 100 ML']]"
"47655","BAUSCH & LOMB ARGENTINA S R L","ARTELAC","COLIRIO"," FRASCO GOTERO por 10 ML ","$76.38","","","","","","","","07798069050014","HIDROXIPROPILMETILCELULOSA 3.2 MG ","[['HIDROXIPROPILMETILCELULOSA', '3.2', 'MG']]"
"53031","BAUSCH & LOMB ARGENTINA S R L","ZYLET","SUSPENSION OFTALMICA","1 FRASCO GOTERO por 5 ML ","$90.30","","","","","","","","07798069050748","TOBRAMICINA 3 MG / ML + LOTEPREDNOL ETABONATO 5 MG / ML ","[['TOBRAMICINA', '3', 'MG / ML'], ['LOTEPREDNOL ETABONATO', '5', 'MG / ML']]"
"27955","BAUSCH & LOMB ARGENTINA S R L","HYALCROM","SOLUCION","1 FRASCO GOTERO por 5 ML ","$93.70","","","","","","","","07798069050175","CROMOGLICATO SODICO 4 G + NAFAZOLINA CLORHIDRATO 0.05 G ","[['CROMOGLICATO SODICO', '4', 'G'], ['NAFAZOLINA CLORHIDRATO', '0.05', 'G']]"
"48572","BAUSCH & LOMB ARGENTINA S R L","HYALCROM N.F.","COLIRIO","1 FRASCO por 10 ML ","$107.62","","","","","","","","07798069050472","KETOTIFENO (COMO FUMARATO) 0.05 G ","[['KETOTIFENO (COMO FUMARATO)', '0.05', 'G']]"
"47622","BAUSCH & LOMB ARGENTINA S R L","ALREX","SUSPENSION OFTALMICA","1 FRASCO GOTERO por 5 ML ","$112.30","","","","","","","","07798069050243","LOTEPREDNOL ETABONATO 2 MG ","[['LOTEPREDNOL ETABONATO', '2', 'MG']]"
"49344","BAUSCH & LOMB ARGENTINA S R L","MURO 128","SOLUCION OFTALMICA ESTERIL","1 FRASCO GOTERO por 15 ML ","$117.13","","","","","","","","07798069050106","CLORURO DE SODIO 50 MG / ML ","[['CLORURO DE SODIO', '50', 'MG / ML']]"
"54068","BAUSCH & LOMB ARGENTINA S R L","ERITROMED","UNGÜENTO OFTALMICO","1 POMO por 3.5 G ","$135.24","","","","","","","","07798069050069","ERITROMICINA ESTOLATO 0.5 G / 100 G ","[['ERITROMICINA ESTOLATO', '0.5', 'G / 100 G']]"
"47677","BAUSCH & LOMB ARGENTINA S R L","LOTEMAX","SUSPENSION OFTALMICA","1 FRASCO GOTERO por 5 ML ","$135.90","","","","","","","","07798069050021","LOTEPREDNOL ETABONATO 5 MG ","[['LOTEPREDNOL ETABONATO', '5', 'MG']]"
"57129","BAUSCH & LOMB ARGENTINA S R L","ARTELAC LIPIDS","COLIRIO","1 FRASCO GOTERO por 10 ML ","$136.17","","","","","","","","04030571003328","CARBOMERO 2 MG ","[['CARBOMERO', '2', 'MG']]"
"35548","BAUSCH & LOMB ARGENTINA S R L","HYALOMB","SOLUCION OFTALMICA","1 FRASCO GOTERO por 10 ML ","$147.58","","","","","","","","","HIALURONATO DE SODIO 0.3 G / 100 ML ","[['HIALURONATO DE SODIO', '0.3', 'G / 100 ML']]"
"47747","BAUSCH & LOMB ARGENTINA S R L","RECUGEL","GEL OFTALMICO","1 TUBO por 10 G ","$154.76","","","","","","","","07798069050076","DEXPANTENOL 5 G / 100 G ","[['DEXPANTENOL', '5', 'G / 100 G']]"
"54068","BAUSCH & LOMB ARGENTINA S R L","ERITROMED","SOLUCION OFTALMICA","1 FRASCO GOTERO por 10 ML ","$158.25","","","","","","","","07798069050236","ERITROMICINA LACTOBIONATO 1 % ","[['ERITROMICINA LACTOBIONATO', '1', '%']]"
"48550","BAUSCH & LOMB ARGENTINA S R L","TIMED D","COLIRIO","1 FRASCO por 5 ML ","$170.30","","","","","","","","07798069050489","TIMOLOL MALEATO 0.5 G + DORZOLAMIDA CLORHIDRATO 2 G ","[['TIMOLOL MALEATO', '0.5', 'G'], ['DORZOLAMIDA CLORHIDRATO', '2', 'G']]"
"48877","BAUSCH & LOMB ARGENTINA S R L","OCUPROST","SOLUCION OFTALMICA","1 FRASCO por 2.5 ML ","$170.30","","","","","","","","07798069050571","LATANOPROST 50 MCG / ML ","[['LATANOPROST', '50', 'MCG / ML']]"
"55415","BAUSCH & LOMB ARGENTINA S R L","BESIVANCE","SUSPENSION OFTALMICA ESTERIL","1 FRASCO por 5 ML ","$172.40","","","","","","","","07798069050779","BESIFLOXACINA CLORHIDRATO 6.63 MG ","[['BESIFLOXACINA CLORHIDRATO', '6.63', 'MG']]"
"55929","BAUSCH & LOMB ARGENTINA S R L","QUINOMED DX","COLIRIO","1 FRASCO por 5 ML ","$213.74","","","","","","","","07798069050786","DEXAMETASONA 1 MG + MOXIFLOXACINA (COMO CLORHIDRATO) 5 MG ","[['DEXAMETASONA', '1', 'MG'], ['MOXIFLOXACINA (COMO CLORHIDRATO)', '5', 'MG']]"
"50380","BAUSCH & LOMB ARGENTINA S R L","OCUVITE DM","COMPRIMIDO RECUBIERTO","1 FRASCO por 60 UNIDADES ","$223.31","","","","","","","","07798069050625","LUTEINA 5 % + BETACAROTENO 1000 UI + ACIDO ASCORBICO 200 MG + COBRE OXIDO 2 MG + VITAMINA E (COMO AL...","[['LUTEINA', '5', '%'], ['BETACAROTENO', '1000', 'UI'], ['ACIDO ASCORBICO', '200', 'MG'], ['COBRE OXIDO', '2', 'MG'], ['VITAMINA E (COMO ALFA-TOCOFEROL ACETATO)', '60', 'UI'], ['ZINC OXIDO', '40', 'MG'], ['SELENIO (COMO SELENIATO DE SODIO)', '55', 'MCG']]"
"52750","BAUSCH & LOMB ARGENTINA S R L","LACRINMUNE","SOLUCION OFTALMICA","1 FRASCO por 5 ML ","$349.07","","","","","","","","07798069050663","CICLOSPORINA 0.05 G / 100 ML ","[['CICLOSPORINA', '0.05', 'G / 100 ML']]"
"26055","BAUSCH & LOMB ARGENTINA S R L","PANOPTIC","SOLUCION","1 FRASCO GOTERO por 10 ML ","","","","","","","","","07798069050090","NAFAZOLINA CLORHIDRATO 50 MG + DIFENHIDRAMINA 1 MG ","[['NAFAZOLINA CLORHIDRATO', '50', 'MG'], ['DIFENHIDRAMINA', '1', 'MG']]"
"56077","BAXTER ARGENTINA SOCIEDAD ANONIMA","TISSEEL LYO - SELLADOR DE FIBRINA","POLVOS LIOFILIZADOS Y SOLVENTES PARA SELLADORES DE FIBRINA","1 FRASCO AMPOLLA por 2 ML  (TISSEEL KIT 2 ML) (CONTIENE: 1 FCO AMPOLLA CON FIBRINOGENO HUMANO + 1 FCO AMPOLLA CON TROMBINA HUMANA + 1 FCO AMPOLLA CON APROTININA + 1 FCO AMPOLLA CON CLORURO DE CALCIO)","$4,524.00","","","","","","","","05413760475400","APROTININA 3000 UIK + CLORURO DE CALCIO 5.88 MG + TROMBINA HUMANA 500 UI + FIBRINOGENO HUMANO 91 MG ...","[['APROTININA', '3000', 'UIK'], ['CLORURO DE CALCIO', '5.88', 'MG'], ['TROMBINA HUMANA', '500', 'UI'], ['FIBRINOGENO HUMANO', '91', 'MG'], ['FACTOR XIII', '5', 'UI']]"
"56077","BAXTER ARGENTINA SOCIEDAD ANONIMA","TISSEEL LYO - SELLADOR DE FIBRINA","POLVOS LIOFILIZADOS Y SOLVENTES PARA SELLADORES DE FIBRINA","1 FRASCO AMPOLLA por 4 ML  (TISSEEL KIT 4 ML)  (CONTIENE: 1 FCO AMPOLLA CON FIBRINOGENO HUMANO + 1 FCO AMPOLLA CON TROMBINA HUMANA + 1 FCO AMPOLLA CON APROTININA + 1 FCO AMPOLLA CON CLORURO DE CALCIO)","$9,048.00","","","","","","","","05413760475417","APROTININA 3000 UIK + CLORURO DE CALCIO 5.88 MG + TROMBINA HUMANA 500 UI + FIBRINOGENO HUMANO 91 MG ...","[['APROTININA', '3000', 'UIK'], ['CLORURO DE CALCIO', '5.88', 'MG'], ['TROMBINA HUMANA', '500', 'UI'], ['FIBRINOGENO HUMANO', '91', 'MG'], ['FACTOR XIII', '5', 'UI']]"
"56077","BAXTER ARGENTINA SOCIEDAD ANONIMA","TISSEEL LYO - SELLADOR DE FIBRINA","POLVOS LIOFILIZADOS Y SOLVENTES PARA SELLADORES DE FIBRINA","1 FRASCO AMPOLLA por 10 ML (TISSEEL KIT 10 ML)  (CONTIENE: 1 FCO AMPOLLA CON FIBRINOGENO HUMANO + 1 FCO AMPOLLA CON TROMBINA HUMANA + 1 FCO AMPOLLA CON APROTININA + 1 FCO AMPOLLA CON CLORURO DE CALCIO)","$22,620.00","","","","","","","","05413760475424","APROTININA 3000 UIK + CLORURO DE CALCIO 5.88 MG + TROMBINA HUMANA 500 UI + FIBRINOGENO HUMANO 91 MG ...","[['APROTININA', '3000', 'UIK'], ['CLORURO DE CALCIO', '5.88', 'MG'], ['TROMBINA HUMANA', '500', 'UI'], ['FIBRINOGENO HUMANO', '91', 'MG'], ['FACTOR XIII', '5', 'UI']]"
"21244","BAYER SOCIEDAD ANONIMA","ASPIRINETAS","COMPRIMIDO"," BLISTER por 28 UNIDADES ","$55.00","","","","","","","","07793640000839","ASPIRINA 100 MG ","[['ASPIRINA', '100', 'MG']]"
"39723","BAYER SOCIEDAD ANONIMA","ACTRON MUJER FORTE RAPIDA ACCION","CAPSULA BLANDA"," BLISTER por 10 UNIDADES ","$99.00","","","","","","","","07793640215547","IBUPROFENO 400 MG ","[['IBUPROFENO', '400', 'MG']]"
"43910","BAYER SOCIEDAD ANONIMA","ACTRON RAPIDA ACCION","CAPSULA BLANDA"," BLISTER por 10 UNIDADES ","$99.00","","","","","","","","07793640215479","IBUPROFENO 400 MG ","[['IBUPROFENO', '400', 'MG']]"
"42305","BAYER SOCIEDAD ANONIMA","RENNIE","COMPRIMIDO MASTICABLE"," ENVASE por 12 UNIDADES ","$112.00","","","","","","","","07793640117216","CARBONATO DE CALCIO 680 MG + CARBONATO DE MAGNESIO 80 MG ","[['CARBONATO DE CALCIO', '680', 'MG'], ['CARBONATO DE MAGNESIO', '80', 'MG']]"
"54746","BAYER SOCIEDAD ANONIMA","ACTRON PLUS RAPIDA ACCION","CAPSULA BLANDA"," BLISTER por 8 UNIDADES ","$119.00","","","","","","","","07793640001065","IBUPROFENO 400 MG + CAFEINA 100 MG ","[['IBUPROFENO', '400', 'MG'], ['CAFEINA', '100', 'MG']]"
"9521","BAYER SOCIEDAD ANONIMA","BAYASPIRINA FORTE","COMPRIMIDO"," BLISTER por 20 UNIDADES ","$133.00","","","","","","","","07793640000754","ASPIRINA 650 MG ","[['ASPIRINA', '650', 'MG']]"
"9521","BAYER SOCIEDAD ANONIMA","BAYASPIRINA","COMPRIMIDO"," BLISTER por 30 UNIDADES ","$137.50","","","","","","","","07793640000747","ASPIRINA 500 MG ","[['ASPIRINA', '500', 'MG']]"
"33575","BAYER SOCIEDAD ANONIMA","ASPIRINA PREVENT 100","COMPRIMIDO CON CUBIERTA ENTERICA"," BLISTER por 20 UNIDADES ","$137.63","","","","","","","","07793640232254","ACIDO ACETILSALICILICO 100 MG ","[['ACIDO ACETILSALICILICO', '100', 'MG']]"
"9388","BAYER SOCIEDAD ANONIMA","CAFIASPIRINA PLUS","COMPRIMIDO"," BLISTER por 20 UNIDADES ","$149.00","","","","","","","","07793640000778","CAFEINA 65 MG + ASPIRINA 650 MG ","[['CAFEINA', '65', 'MG'], ['ASPIRINA', '650', 'MG']]"
"45481","BAYER SOCIEDAD ANONIMA","ADVANTAN","EMULSION","1 TUBO por 20 G ","$169.00","","","","","","","","07795320000559","ACEPONATO DE METILPREDNISOLONA 0.1 G / 100 G ","[['ACEPONATO DE METILPREDNISOLONA', '0.1', 'G / 100 G']]"
"43910","BAYER SOCIEDAD ANONIMA","ACTRON PEDIATRICO","SUSPENSION ORAL","1 FRASCO por 100 ML ","$170.00","","","","","","","","07793640215509","IBUPROFENO 2 G / 100 ML ","[['IBUPROFENO', '2', 'G / 100 ML']]"
"9388","BAYER SOCIEDAD ANONIMA","CAFIASPIRINA","COMPRIMIDO"," BLISTER por 30 UNIDADES ","$175.00","","","","","","","","07793640000761","CAFEINA 40 MG + ASPIRINA 500 MG ","[['CAFEINA', '40', 'MG'], ['ASPIRINA', '500', 'MG']]"
"43910","BAYER SOCIEDAD ANONIMA","ACTRON RAPIDA ACCION","CAPSULA BLANDA"," BLISTER por 20 UNIDADES ","$189.00","","","","","","","","07793640215486","IBUPROFENO 400 MG ","[['IBUPROFENO', '400', 'MG']]"
"47193","BAYER SOCIEDAD ANONIMA","MIRANOVA","GRAGEA"," BLISTER por 21 UNIDADES ","$190.84","","","","","","","","07795320050431","ETINILESTRADIOL 0.02 MG + LEVONORGESTREL 0.1 MG ","[['ETINILESTRADIOL', '0.02', 'MG'], ['LEVONORGESTREL', '0.1', 'MG']]"
"21244","BAYER SOCIEDAD ANONIMA","ASPIRINETAS","COMPRIMIDO"," BLISTER por 98 UNIDADES ","$195.00","","","","","","","","07793640217985","ASPIRINA 100 MG ","[['ASPIRINA', '100', 'MG']]"
"50566","BAYER SOCIEDAD ANONIMA","LEVITRA","COMPRIMIDO RECUBIERTO"," BLISTER por 1 UNIDAD ","$196.19","","","","","","","","07805750000286","VARDENAFIL 10 MG ","[['VARDENAFIL', '10', 'MG']]"
"45795","BAYER SOCIEDAD ANONIMA","TABCIN D","CAPSULA BLANDA"," BLISTER por 20 UNIDADES ","$198.50","","","","","","","","07793640211365","PARACETAMOL 250 MG + GUAIFENESINA 100 MG + PSEUDOEFEDRINA CLORHIDRATO 30 MG ","[['PARACETAMOL', '250', 'MG'], ['GUAIFENESINA', '100', 'MG'], ['PSEUDOEFEDRINA CLORHIDRATO', '30', 'MG']]"
"37227","BAYER SOCIEDAD ANONIMA","EMPECID GYNO 1 DIA","COMPRIMIDO VAGINAL"," BLISTER por 1 UNIDAD ","$202.50","","","","","","","","07793640000433","CLOTRIMAZOL 500 MG ","[['CLOTRIMAZOL', '500', 'MG']]"
"36377","BAYER SOCIEDAD ANONIMA","MUPATEN","CREMA"," TUBO por 20 G ","$203.00","","","","","","","","07795320004519","ISOCONAZOL 1 G / 100 G ","[['ISOCONAZOL', '1', 'G / 100 G']]"
"38734","BAYER SOCIEDAD ANONIMA","NIMOTOP","COMPRIMIDO RECUBIERTO"," ENVASE por 30 UNIDADES ","$209.54","","","","","","","","07793640000488","NIMODIPINA 30 MG ","[['NIMODIPINA', '30', 'MG']]"
"44220","BAYER SOCIEDAD ANONIMA","TABCIN COMPUESTO","CAPSULA BLANDA"," BLISTER por 12 UNIDADES ","$210.00","","","","","","","","07793640214977","PARACETAMOL 250 MG + MALEATO DE CLORFENIRAMINA 2 MG + PSEUDOEFEDRINA CLORHIDRATO 30 MG ","[['PARACETAMOL', '250', 'MG'], ['MALEATO DE CLORFENIRAMINA', '2', 'MG'], ['PSEUDOEFEDRINA CLORHIDRATO', '30', 'MG']]"
"42956","BAYER SOCIEDAD ANONIMA","MICROVLAR","GRAGEA"," BLISTER por 21 UNIDADES ","$232.62","","","","","","","","07795320041811","ETINILESTRADIOL 0.03 MG + LEVONORGESTREL 0.15 MG ","[['ETINILESTRADIOL', '0.03', 'MG'], ['LEVONORGESTREL', '0.15', 'MG']]"
"44001","BAYER SOCIEDAD ANONIMA","ACTRON 600 RAPIDA ACCION","CAPSULA BLANDA"," BLISTER por 10 UNIDADES ","$235.00","","","","","","","","07793640215523","IBUPROFENO 600 MG ","[['IBUPROFENO', '600', 'MG']]"
"35367","BAYER SOCIEDAD ANONIMA","BAYASPIRINA C LIMON","GRANULADO EFERVESCENTE"," SOBRE por 12 UNIDADES ","$257.00","","","","","","","","07793640002673","ACIDO ACETILSALICILICO 400 MG + ACIDO ASCORBICO 240 MG ","[['ACIDO ACETILSALICILICO', '400', 'MG'], ['ACIDO ASCORBICO', '240', 'MG']]"
"57940","BAYER SOCIEDAD ANONIMA","ACTRON FLEX","CAPSULA BLANDA"," BLISTER por 10 UNIDADES ","$260.00","","","","","","","","07793640991960","CLORZOXAZONA 250 MG + IBUPROFENO 400 MG ","[['CLORZOXAZONA', '250', 'MG'], ['IBUPROFENO', '400', 'MG']]"
"34470","BAYER SOCIEDAD ANONIMA","EMPECID CREMA","CREMA","1 TUBO por 20 G ","$274.50","","","","","","","","07793640002161","CLOTRIMAZOL 1 G / 100 G ","[['CLOTRIMAZOL', '1', 'G / 100 G']]"
"8927","BAYER SOCIEDAD ANONIMA","REDOXON SABOR NARANJA CON AZUCAR","COMPRIMIDO EFERVESCENTE","1 TUBO por 10 UNIDADES ","$274.50","","","","","","","","07793640047513","ACIDO ASCORBICO 1000 MG ","[['ACIDO ASCORBICO', '1000', 'MG']]"
"42305","BAYER SOCIEDAD ANONIMA","RENNIE","COMPRIMIDO MASTICABLE"," ENVASE por 36 UNIDADES ","$277.00","","","","","","","","07793640117230","CARBONATO DE CALCIO 680 MG + CARBONATO DE MAGNESIO 80 MG ","[['CARBONATO DE CALCIO', '680', 'MG'], ['CARBONATO DE MAGNESIO', '80', 'MG']]"
"49963","BAYER SOCIEDAD ANONIMA","EMPECID PIE","CREMA","1 POMO por 15 G ","$278.46","","","","","","","","07793640216063","LIDOCAINA 2 G / 100 G + MENTOL 2 G / 100 G + BIFONAZOL 1 G / 100 G + CROTAMITON 5 G / 100 G + ACIDO ...","[['LIDOCAINA', '2', 'G / 100 G'], ['MENTOL', '2', 'G / 100 G'], ['BIFONAZOL', '1', 'G / 100 G'], ['CROTAMITON', '5', 'G / 100 G'], ['ACIDO BETA-GLICIRRETINICO', '0.5', 'G / 100 G']]"
"33575","BAYER SOCIEDAD ANONIMA","ASPIRINA PREVENT 325","COMPRIMIDO CON CUBIERTA ENTERICA"," BLISTER por 30 UNIDADES ","$279.26","","","","","","","","07793640000938","ACIDO ACETILSALICILICO 325 MG ","[['ACIDO ACETILSALICILICO', '325', 'MG']]"
"40018","BAYER SOCIEDAD ANONIMA","MESIGYNA","INYECTABLE PARA PERFUSION","1 FRASCO AMPOLLA por 1 ML ","$284.01","","","","","","","","07795320034912","ESTRADIOL 5 MG / AMP + NORETISTERONA 50 MG / AMP ","[['ESTRADIOL', '5', 'MG / AMP'], ['NORETISTERONA', '50', 'MG / AMP']]"
"43910","BAYER SOCIEDAD ANONIMA","ACTRON PEDIATRICO","SUSPENSION ORAL","1 FRASCO por 180 ML ","$285.00","","","","","","","","07793640992011","IBUPROFENO 2 G / 100 ML ","[['IBUPROFENO', '2', 'G / 100 ML']]"
"56040","BAYER SOCIEDAD ANONIMA","TABCIN PLUS RAPIDA ACCION","CAPSULA BLANDA"," BLISTER por 20 UNIDADES ","$288.00","","","","","","","","07793640003328","PARACETAMOL 250 MG + GUAIFENESINA 100 MG + FENILEFRINA CLORHIDRATO 5 MG ","[['PARACETAMOL', '250', 'MG'], ['GUAIFENESINA', '100', 'MG'], ['FENILEFRINA CLORHIDRATO', '5', 'MG']]"
"8933","BAYER SOCIEDAD ANONIMA","BECOZYM","GRAGEA"," BLISTER por 30 UNIDADES ","$289.00","","","","","","","","07793640016014","RIBOFLAVINA 15 MG + PIRIDOXINA CLORHIDRATO 10 MG + VITAMINA B12 0.01 MG + MONONITRATO DE TIAMINA 15 ...","[['RIBOFLAVINA', '15', 'MG'], ['PIRIDOXINA CLORHIDRATO', '10', 'MG'], ['VITAMINA B12', '0.01', 'MG'], ['MONONITRATO DE TIAMINA', '15', 'MG'], ['NICOTINAMIDA', '50', 'MG'], ['BIOTINA', '0.15', 'MG'], ['PANTOTENATO DE CALCIO', '25', 'MG']]"
"33575","BAYER SOCIEDAD ANONIMA","ASPIRINA PREVENT 100","COMPRIMIDO CON CUBIERTA ENTERICA"," BLISTER por 50 UNIDADES ","$300.50","","","","","","","","07793640232261","ACIDO ACETILSALICILICO 100 MG ","[['ACIDO ACETILSALICILICO', '100', 'MG']]"
"48897","BAYER SOCIEDAD ANONIMA","SUPRADYN","COMPRIMIDO EFERVESCENTE"," TUBO por 10 UNIDADES ","$320.00","","","","","","","","07793640630272","VITAMINA B1 COMO CLORHIDRATO DE TIAMINA 1.5 MG + VITAMINA B2 1.7 MG + VITAMINA B6 2.2 MG + NICOTINAM...","[['VITAMINA B1 COMO CLORHIDRATO DE TIAMINA', '1.5', 'MG'], ['VITAMINA B2', '1.7', 'MG'], ['VITAMINA B6', '2.2', 'MG'], ['NICOTINAMIDA', '19', 'MG'], ['D-BIOTINA', '0.2', 'MG'], ['PANTOTENATO DE CALCIO', '5.5', 'MG'], ['ACIDO ASCORBICO', '60', 'MG'], ['VITAMINA D3', '300', 'UI'], ['TOCOFEROL', '15', 'MG'], ['COBRE', '0.5', 'MG'], ['MANGANESO', '0.5', 'MG'], ['ZINC', '3.75', 'MG'], ['HIERRO', '4.5', 'MG'], ['VITAMINA B12', '0.03', 'MG'], ['FOSFORO', '62.5', 'MG'], ['MAGNESIO', '50', 'MG'], ['CALCIO', '62.5', 'MG'], ['ACIDO FOLICO', '0.1', 'MG'], ['VITAMINA A', '3333', 'UI']]"
"42938","BAYER SOCIEDAD ANONIMA","MICROGYNON","GRAGEA"," BLISTER por 21 UNIDADES ","$330.27","","","","","","","","07795320004410","ETINILESTRADIOL 0.03 MG + LEVONORGESTREL 0.15 MG ","[['ETINILESTRADIOL', '0.03', 'MG'], ['LEVONORGESTREL', '0.15', 'MG']]"
"43910","BAYER SOCIEDAD ANONIMA","ACTRON PEDIATRICO 4%","SUSPENSION ORAL","1 FRASCO por 100 ML + JERINGA DOSIFICADORA","$332.00","","","","","","","","07793640002093","IBUPROFENO 4 G / 100 ML ","[['IBUPROFENO', '4', 'G / 100 ML']]"
"50676","BAYER SOCIEDAD ANONIMA","EMPECID GYNO 3 DIAS","CAPSULA VAGINAL"," BLISTER por 3 UNIDADES ","$332.00","","","","","","","","07793640215554","CLOTRIMAZOL 200 MG ","[['CLOTRIMAZOL', '200', 'MG']]"
"34470","BAYER SOCIEDAD ANONIMA","EMPECID SPRAY","SPRAY DERMICO","1 FRASCO por 60 ML ","$338.00","","","","","","","","07793640216056","CLOTRIMAZOL 1 G / 100 ML ","[['CLOTRIMAZOL', '1', 'G / 100 ML']]"
"44220","BAYER SOCIEDAD ANONIMA","TABCIN COMPUESTO","CAPSULA BLANDA"," BLISTER por 20 UNIDADES ","$341.50","","","","","","","","07793640214960","PARACETAMOL 250 MG + MALEATO DE CLORFENIRAMINA 2 MG + PSEUDOEFEDRINA CLORHIDRATO 30 MG ","[['PARACETAMOL', '250', 'MG'], ['MALEATO DE CLORFENIRAMINA', '2', 'MG'], ['PSEUDOEFEDRINA CLORHIDRATO', '30', 'MG']]"
"33079","BAYER SOCIEDAD ANONIMA","PROGYNOVA","GRAGEA"," BLISTER por 28 UNIDADES ","$348.12","","","","","","","","07795320050899","ESTRADIOL VALERATO 1 MG ","[['ESTRADIOL VALERATO', '1', 'MG']]"
"38734","BAYER SOCIEDAD ANONIMA","NIMOTOP","COMPRIMIDO RECUBIERTO"," ENVASE por 60 UNIDADES ","$356.45","","","","","","","","07793640000495","NIMODIPINA 30 MG ","[['NIMODIPINA', '30', 'MG']]"
